Country,year,suicides/100k male,suicides/100k female,Suicide Ratio (M/F),Average Suicide
Spain,2009,13.216666666666667,3.1199999999999997,4.236111111111112,8.168333333333333
Spain,2010,11.905,2.6683333333333334,4.461586508432229,7.286666666666666
Spain,2011,11.878333333333332,2.8866666666666667,4.114896073903002,7.382499999999999
Spain,2012,13.038333333333334,3.108333333333334,4.194638069705094,8.073333333333334
Spain,2013,13.181666666666667,3.705,3.557804768331084,8.443333333333333
Spain,2014,13.653333333333334,3.7383333333333333,3.6522514489522964,8.695833333333333
Spain,2015,12.69,3.5400000000000005,3.5847457627118637,8.115
Sri Lanka,1996,51.671666666666674,14.280000000000001,3.6184640522875817,32.97583333333334
Sri Lanka,1997,59.73499999999999,18.948333333333334,3.1525200105550173,39.34166666666666
Sri Lanka,1998,59.711666666666666,15.479999999999999,3.8573428079242036,37.59583333333333
Sri Lanka,1999,57.413333333333334,16.793333333333333,3.418816990869393,37.10333333333333
Sri Lanka,2000,55.751666666666665,15.463333333333333,3.605410648846734,35.6075
Sri Lanka,2001,47.85999999999999,11.816666666666665,4.0502115655853315,29.838333333333328
Sri Lanka,2002,45.678333333333335,10.89,4.1945209672482395,28.284166666666668
Sri Lanka,2003,47.57,11.221666666666666,4.239120748551909,29.395833333333332
Sri Lanka,2006,43.663333333333334,11.125,3.924794007490637,27.394166666666667
Suriname,1995,23.846666666666664,6.573333333333333,3.6277890466531435,15.209999999999999
Suriname,1996,12.146666666666667,1.8983333333333334,6.398595258999122,7.0225
Suriname,1997,14.615,4.666666666666667,3.131785714285714,9.640833333333333
Suriname,1998,13.805,3.186666666666666,4.3321129707112975,8.495833333333334
Suriname,1999,29.89,6.226666666666667,4.800321199143469,18.058333333333334
Suriname,2000,14.75,6.571666666666666,2.2444838955110322,10.660833333333333
Suriname,2001,28.763333333333335,7.585,3.792133597011646,18.174166666666668
Suriname,2002,23.71166666666667,11.993333333333332,1.9770705947748752,17.8525
Suriname,2003,33.16,7.84,4.229591836734693,20.5
Suriname,2004,23.80333333333333,9.88,2.409244264507422,16.841666666666665
Suriname,2005,27.58,7.614999999999999,3.621799080761655,17.5975
Suriname,2006,38.138333333333335,11.571666666666667,3.295837534207115,24.855
Suriname,2007,42.25833333333333,17.098333333333333,2.4714884491665856,29.678333333333335
Suriname,2008,54.29,15.18,3.5764163372859024,34.735
Suriname,2009,47.31,14.308333333333335,3.306464764123471,30.80916666666667
Suriname,2010,47.873333333333335,23.01,2.080544690714182,35.44166666666667
Suriname,2011,47.50833333333333,11.376666666666667,4.175944916495752,29.4425
Suriname,2012,63.01166666666666,12.673333333333332,4.971988427143609,37.8425
Suriname,2013,35.53,12.270000000000001,2.895680521597392,23.900000000000002
Suriname,2014,44.78666666666667,14.770000000000001,3.032272624689686,29.778333333333336
Sweden,1995,22.858333333333334,9.095,2.5132856881070182,15.976666666666667
Sweden,1996,21.333333333333332,8.373333333333333,2.5477707006369426,14.853333333333332
Sweden,1997,20.488333333333333,7.376666666666666,2.7774514234071397,13.9325
Sweden,1998,21.651666666666667,7.648333333333333,2.8308999782087603,14.65
Sweden,1999,21.07,7.703333333333333,2.7351795759411512,14.386666666666667
Sweden,2000,20.115,6.968333333333334,2.8866299928246826,13.541666666666666
Sweden,2001,20.281666666666666,7.633333333333333,2.656986899563319,13.9575
Sweden,2002,20.303333333333335,6.815,2.979212521398875,13.559166666666668
Sweden,2003,18.01666666666667,7.551666666666667,2.385786802030457,12.784166666666668
Sweden,2004,19.438333333333333,6.796666666666667,2.859980382540461,13.1175
Sweden,2005,19.476666666666667,7.96,2.446817420435511,13.718333333333334
Sweden,2006,18.778333333333332,8.015,2.3428987315450196,13.396666666666667
Sweden,2007,18.121666666666666,6.4433333333333325,2.8124676668391104,12.282499999999999
Sweden,2008,19.21,6.736666666666667,2.851558634339436,12.973333333333334
Sweden,2009,19.721666666666668,7.011666666666667,2.812693130496791,13.366666666666667
Sweden,2010,18.415,6.008333333333333,3.0649098474341194,12.211666666666666
Sweden,2011,17.008333333333333,6.62,2.569234642497482,11.814166666666667
Sweden,2012,18.173333333333332,6.511666666666667,2.7908881494753004,12.3425
Sweden,2013,18.838333333333335,7.528333333333333,2.502324551693602,13.183333333333334
Sweden,2014,17.686666666666667,7.155,2.471931050547403,12.420833333333334
Sweden,2015,18.166666666666668,6.716666666666666,2.7047146401985116,12.441666666666666
Switzerland,1995,36.14333333333333,11.035000000000002,3.275336051955897,23.589166666666667
Switzerland,1996,34.86666666666667,11.781666666666666,2.9594001980478146,23.324166666666667
Switzerland,1997,33.026666666666664,11.435,2.888208715930622,22.230833333333333
Switzerland,1998,35.343333333333334,10.226666666666667,3.4559973924380705,22.785
Switzerland,1999,31.655,10.341666666666667,3.060918614020951,20.998333333333335
Switzerland,2000,33.20333333333333,11.163333333333334,2.9743206927441026,22.183333333333334
Switzerland,2001,32.56166666666667,11.053333333333335,2.9458685162846803,21.8075
Switzerland,2002,32.765,12.851666666666667,2.5494747762936067,22.808333333333334
Switzerland,2003,28.319999999999997,12.123333333333333,2.33599120153973,20.221666666666664
Switzerland,2004,28.498333333333335,11.88,2.3988496071829406,20.18916666666667
Switzerland,2005,30.08666666666667,10.945,2.748895995127151,20.515833333333333
Switzerland,2006,28.22,12.051666666666668,2.341584843036924,20.135833333333334
Switzerland,2007,30.26,12.375,2.4452525252525255,21.317500000000003
Switzerland,2008,27.346666666666668,12.238333333333335,2.2345090562440415,19.7925
Switzerland,2009,23.451666666666668,6.57,3.569507864028412,15.010833333333334
Switzerland,2010,20.3,6.453333333333333,3.1456611570247937,13.376666666666667
Switzerland,2011,21.59166666666667,6.445,3.3501422291181795,14.018333333333334
Switzerland,2012,21.186666666666667,6.378333333333334,3.321661876143193,13.7825
Switzerland,2013,22.116666666666664,6.260000000000001,3.533013844515441,14.188333333333333
Switzerland,2014,20.711666666666666,6.305,3.2849590272270683,13.508333333333333
Switzerland,2015,21.30666666666667,6.136666666666667,3.4720260727865293,13.721666666666668
Thailand,1995,11.478333333333333,4.108333333333333,2.7939148073022313,7.793333333333333
Thailand,1996,11.635,3.8733333333333335,3.0038726333907055,7.754166666666666
Thailand,1997,11.281666666666666,3.1133333333333333,3.623661670235546,7.1975
Thailand,1998,12.888333333333334,3.705,3.4786324786324787,8.296666666666667
Thailand,1999,14.108333333333334,4.0633333333333335,3.4721082854799015,9.085833333333333
Thailand,2000,13.686666666666667,3.9966666666666666,3.4245204336947457,8.841666666666667
Thailand,2002,13.176666666666668,4.010000000000001,3.2859517871986696,8.593333333333334
Thailand,2003,11.673333333333334,3.5199999999999996,3.3162878787878793,7.596666666666667
Thailand,2004,10.895000000000001,3.4483333333333337,3.1594973417109715,7.171666666666668
Thailand,2005,10.191666666666666,2.8066666666666666,3.6312351543942993,6.4991666666666665
Thailand,2006,9.248333333333333,2.2583333333333333,4.095202952029521,5.753333333333333
Thailand,2007,10.453333333333333,2.736666666666667,3.8197320341047503,6.595
Thailand,2008,10.101666666666667,2.9283333333333332,3.449630051223677,6.515
Thailand,2009,10.401666666666666,2.691666666666667,3.8643962848297204,6.546666666666666
Thailand,2010,10.685,2.731666666666667,3.9115314215985357,6.708333333333334
Thailand,2011,9.995,2.936666666666666,3.403518728717367,6.465833333333332
Thailand,2012,10.505,2.9433333333333334,3.5690826727066822,6.724166666666667
Thailand,2013,10.523333333333333,2.736666666666667,3.84531059683313,6.63
Thailand,2014,10.055,2.7716666666666665,3.6277811184606135,6.413333333333333
Thailand,2015,10.963333333333333,2.561666666666667,4.279765777488613,6.7625
Trinidad and Tobago,1995,34.58833333333333,5.8999999999999995,5.862429378531074,20.244166666666665
Trinidad and Tobago,1996,25.605,7.121666666666666,3.59536625321788,16.363333333333333
Trinidad and Tobago,1997,26.733333333333334,4.831666666666667,5.532942393928941,15.7825
Trinidad and Tobago,1998,26.906666666666666,5.766666666666667,4.665895953757225,16.336666666666666
Trinidad and Tobago,1999,18.996666666666666,5.223333333333334,3.636885768985322,12.11
Trinidad and Tobago,2000,24.786666666666665,8.266666666666667,2.9983870967741932,16.526666666666667
Trinidad and Tobago,2001,28.21166666666667,6.010000000000001,4.694120909595119,17.110833333333336
Trinidad and Tobago,2002,21.996666666666666,4.505,4.882722900480947,13.250833333333333
Trinidad and Tobago,2003,20.605,5.7700000000000005,3.57105719237435,13.1875
Trinidad and Tobago,2004,26.28833333333333,5.091666666666667,5.163011456628477,15.689999999999998
Trinidad and Tobago,2005,19.261666666666667,4.761666666666667,4.04515225761288,12.011666666666667
Trinidad and Tobago,2006,18.716666666666665,3.598333333333333,5.201482167670218,11.157499999999999
Trinidad and Tobago,2007,20.533333333333335,3.3966666666666665,6.04514229636899,11.965
Trinidad and Tobago,2008,24.61,5.098333333333334,4.827067669172932,14.854166666666666
Trinidad and Tobago,2009,17.103333333333335,2.936666666666667,5.824063564131668,10.020000000000001
Trinidad and Tobago,2010,20.845000000000002,4.238333333333333,4.91820684231223,12.541666666666668
Trinidad and Tobago,2011,19.463333333333335,3.651666666666667,5.32998630762209,11.557500000000001
Turkey,2009,2.683333333333333,0.8649999999999999,3.1021194605009637,1.7741666666666664
Turkey,2010,4.001666666666667,1.28,3.1263020833333335,2.6408333333333336
Turkey,2011,2.9333333333333336,0.9116666666666666,3.217550274223035,1.9225
Turkey,2012,3.5583333333333336,1.175,3.028368794326241,2.3666666666666667
Turkey,2013,4.461666666666667,1.4416666666666667,3.0947976878612717,2.9516666666666667
Turkey,2014,3.9133333333333336,1.225,3.1945578231292515,2.569166666666667
Turkey,2015,3.57,1.175,3.0382978723404253,2.3725
Turkmenistan,1995,12.106666666666667,2.966666666666667,4.080898876404494,7.536666666666667
Turkmenistan,1996,12.833333333333334,4.44,2.8903903903903903,8.636666666666667
Turkmenistan,1997,13.223333333333334,3.605,3.668053629218678,8.414166666666667
Turkmenistan,1998,16.378333333333334,6.371666666666666,2.5704943761443895,11.375
Turkmenistan,1999,18.331666666666667,5.845,3.1362988309096096,12.088333333333333
Turkmenistan,2000,13.591666666666667,5.096666666666667,2.6667756703727927,9.344166666666666
Turkmenistan,2001,18.871666666666666,3.3716666666666666,5.597132970835393,11.121666666666666
Turkmenistan,2002,15.523333333333333,3.7150000000000003,4.1785554060116645,9.619166666666667
Turkmenistan,2003,13.648333333333333,4.1883333333333335,3.2586549940310383,8.918333333333333
Turkmenistan,2004,14.266666666666667,4.533333333333333,3.147058823529412,9.4
Turkmenistan,2005,18.273333333333333,4.091666666666667,4.4659877800407335,11.182500000000001
Turkmenistan,2006,19.13,4.843333333333334,3.949759119064005,11.986666666666666
Turkmenistan,2007,12.261666666666665,3.8533333333333335,3.1820934256055358,8.0575
Turkmenistan,2008,14.881666666666668,4.715,3.1562389536938853,9.798333333333334
Turkmenistan,2009,5.678333333333334,1.4116666666666668,4.022432113341204,3.5450000000000004
Turkmenistan,2010,6.023333333333333,1.6016666666666666,3.7606659729448495,3.8125
Turkmenistan,2011,3.855,1.4166666666666667,2.7211764705882353,2.6358333333333333
Turkmenistan,2012,4.035,1.065,3.7887323943661975,2.55
Turkmenistan,2013,2.9433333333333334,0.9383333333333334,3.136767317939609,1.9408333333333334
Turkmenistan,2014,3.1633333333333336,1.5283333333333333,2.06979280261723,2.345833333333333
Turkmenistan,2015,3.0883333333333334,1.6583333333333332,1.8623115577889449,2.373333333333333
Ukraine,1995,55.67666666666667,10.435,5.335569397859767,33.05583333333333
Ukraine,1996,56.89000000000001,10.346666666666666,5.498389175257733,33.61833333333334
Ukraine,1997,55.00333333333333,10.941666666666668,5.026961157654226,32.9725
Ukraine,1998,53.82833333333334,11.196666666666665,4.807532003572493,32.5125
Ukraine,1999,51.98,10.696666666666667,4.85945777500779,31.33833333333333
Ukraine,2000,52.26666666666667,10.598333333333333,4.931593017770091,31.432500000000005
Ukraine,2001,49.13,8.893333333333333,5.524362818590705,29.011666666666667
Ukraine,2002,48.68833333333333,8.653333333333332,5.626540832049307,28.670833333333334
Ukraine,2003,47.556666666666665,8.621666666666666,5.515948192538179,28.089166666666664
Ukraine,2004,43.54666666666666,7.628333333333334,5.708542713567838,25.5875
Ukraine,2005,42.343333333333334,7.186666666666667,5.891929499072356,24.765
Ukraine,2006,40.24166666666667,6.89,5.84059022738268,23.565833333333334
Ukraine,2007,40.12166666666666,6.7316666666666665,5.9601386481802425,23.426666666666666
Ukraine,2008,38.723333333333336,7.026666666666666,5.51091081593928,22.875
Ukraine,2009,39.38666666666666,7.156666666666667,5.5034932463903115,23.271666666666665
Ukraine,2010,37.13,6.715,5.529411764705883,21.9225
Ukraine,2011,36.985,7.015000000000001,5.272273699215965,22.0
Ukraine,2012,37.56333333333334,7.1816666666666675,5.23044789974472,22.372500000000002
Ukraine,2014,34.778333333333336,6.971666666666667,4.988524982070285,20.875
Ukraine,2015,34.44,6.346666666666667,5.4264705882352935,20.39333333333333
United Arab Emirates,2005,1.795,0.88,2.039772727272727,1.3375
United Arab Emirates,2006,1.3516666666666666,1.4066666666666665,0.9609004739336493,1.3791666666666664
United Arab Emirates,2007,1.4216666666666666,1.2433333333333334,1.14343163538874,1.3325
United Arab Emirates,2008,1.295,0.6816666666666666,1.8997555012224938,0.9883333333333333
United Arab Emirates,2009,1.3533333333333335,0.6016666666666667,2.249307479224377,0.9775
United Arab Emirates,2010,2.796666666666667,0.9883333333333333,2.8296795952782468,1.8925
United Kingdom,1995,12.108333333333334,3.2816666666666667,3.6896901980700867,7.695
United Kingdom,1996,11.421666666666667,3.2983333333333333,3.4628600303183426,7.36
United Kingdom,1997,11.713333333333333,3.0833333333333335,3.7989189189189188,7.398333333333333
United Kingdom,1998,11.841666666666667,3.285,3.604769152714358,7.5633333333333335
United Kingdom,1999,12.056666666666667,3.35,3.599004975124378,7.703333333333333
United Kingdom,2000,11.388333333333334,3.1666666666666665,3.5963157894736844,7.2775
United Kingdom,2001,11.251666666666667,2.938333333333333,3.829268292682927,7.095
United Kingdom,2002,10.665000000000001,3.1200000000000006,3.4182692307692304,6.892500000000001
United Kingdom,2003,10.415000000000001,2.9433333333333334,3.538505096262741,6.679166666666667
United Kingdom,2004,10.603333333333333,3.1833333333333336,3.3308900523560205,6.8933333333333335
United Kingdom,2005,10.126666666666667,3.066666666666667,3.302173913043478,6.596666666666667
United Kingdom,2006,10.22,2.8083333333333336,3.639169139465875,6.514166666666667
United Kingdom,2007,9.860000000000001,2.6266666666666665,3.7538071065989853,6.243333333333334
United Kingdom,2008,10.575000000000001,2.8766666666666665,3.6761297798377757,6.725833333333334
United Kingdom,2009,10.198333333333332,2.8016666666666663,3.6400951814396194,6.499999999999999
United Kingdom,2010,10.043333333333333,2.858333333333333,3.5137026239067057,6.450833333333333
United Kingdom,2011,10.296666666666667,2.751666666666667,3.7419745608721984,6.524166666666667
United Kingdom,2012,10.553333333333333,2.6916666666666664,3.920743034055728,6.6225
United Kingdom,2013,11.340000000000002,2.813333333333333,4.0308056872037925,7.076666666666667
United Kingdom,2014,10.99,2.998333333333333,3.6653696498054478,6.994166666666667
United Kingdom,2015,11.115,3.341666666666667,3.3261845386533664,7.2283333333333335
United States,1995,24.39333333333333,4.455,5.475495697717919,14.424166666666665
United States,1996,23.44333333333333,4.298333333333333,5.454051958123304,13.870833333333332
United States,1997,22.650000000000002,4.343333333333333,5.214888718342288,13.496666666666668
United States,1998,22.463333333333335,4.288333333333333,5.2382432957637,13.375833333333334
United States,1999,21.12,4.008333333333334,5.269022869022868,12.564166666666667
United States,2000,20.603333333333335,3.8266666666666667,5.384146341463415,12.215000000000002
United States,2001,20.826666666666668,3.876666666666667,5.37231298366294,12.351666666666667
United States,2002,20.991666666666667,4.011666666666667,5.23265475695887,12.501666666666667
United States,2003,20.293333333333333,3.98,5.098827470686767,12.136666666666667
United States,2004,20.213333333333335,4.2700000000000005,4.733801717408275,12.241666666666667
United States,2005,20.25166666666667,4.195,4.8275725069527216,12.223333333333334
United States,2006,19.95,4.238333333333333,4.707038930397169,12.094166666666666
United States,2007,20.470000000000002,4.383333333333334,4.669961977186312,12.426666666666668
United States,2008,20.981666666666666,4.558333333333333,4.60292504570384,12.77
United States,2009,21.085,4.613333333333333,4.570447976878613,12.849166666666667
United States,2010,21.715,4.766666666666667,4.555594405594405,13.240833333333333
United States,2011,22.07166666666667,4.988333333333333,4.424657534246576,13.530000000000001
United States,2012,22.406666666666666,5.116666666666666,4.379153094462541,13.761666666666667
United States,2013,22.521666666666665,5.256666666666667,4.284400760938491,13.889166666666666
United States,2014,23.02,5.535,4.1589882565492315,14.2775
United States,2015,23.363333333333333,5.871666666666666,3.978995174567131,14.6175
Uruguay,1995,32.065,7.591666666666666,4.22371020856202,19.828333333333333
Uruguay,1996,25.331666666666667,5.989999999999999,4.228992765720646,15.660833333333333
Uruguay,1997,32.95166666666667,6.033333333333334,5.4616022099447505,19.4925
Uruguay,1998,36.821666666666665,7.191666666666666,5.120046349942062,22.006666666666668
Uruguay,1999,35.375,5.228333333333333,6.766018489002232,20.301666666666666
Uruguay,2000,39.67,6.041666666666667,6.566068965517242,22.855833333333333
Uruguay,2001,32.745,6.608333333333333,4.955107187894073,19.676666666666666
Uruguay,2002,46.208333333333336,9.073333333333332,5.0927626745040415,27.640833333333333
Uruguay,2003,35.945,7.263333333333333,4.948829738412116,21.604166666666668
Uruguay,2004,36.22,6.861666666666667,5.278600923002186,21.54083333333333
Uruguay,2005,32.69833333333333,7.5200000000000005,4.348182624113474,20.109166666666667
Uruguay,2006,33.54833333333333,7.803333333333334,4.299231097821443,20.675833333333333
Uruguay,2007,36.35166666666667,8.033333333333333,4.525103734439834,22.1925
Uruguay,2008,32.26833333333334,6.82,4.731427174975563,19.54416666666667
Uruguay,2009,33.373333333333335,6.251666666666666,5.338309784057586,19.8125
Uruguay,2010,35.405,7.5,4.720666666666667,21.4525
Uruguay,2012,36.961666666666666,7.096666666666667,5.208313762329732,22.029166666666665
Uruguay,2013,33.778333333333336,7.736666666666667,4.366006031882809,20.7575
Uruguay,2014,34.055,7.385000000000001,4.611374407582938,20.72
Uruguay,2015,37.17166666666667,7.831666666666667,4.746329006171526,22.501666666666665
Uzbekistan,1995,14.026666666666666,4.523333333333333,3.1009579955784816,9.274999999999999
Uzbekistan,1996,15.915,4.928333333333334,3.2292864389584035,10.421666666666667
Uzbekistan,1997,14.225,4.205,3.382877526753864,9.215
Uzbekistan,1998,13.86,4.19,3.3078758949880664,9.025
Uzbekistan,1999,14.368333333333332,4.5200000000000005,3.1788348082595865,9.444166666666666
Uzbekistan,2000,14.778333333333334,5.273333333333333,2.802465233881163,10.025833333333335
Uzbekistan,2001,14.538333333333334,4.781666666666667,3.0404322063436737,9.66
Uzbekistan,2002,11.846666666666666,4.033333333333333,2.9371900826446278,7.9399999999999995
Uzbekistan,2003,10.08,3.5966666666666662,2.8025949953660803,6.838333333333333
Uzbekistan,2004,8.486666666666666,2.8533333333333335,2.9742990654205603,5.67
Uzbekistan,2005,8.705,2.5966666666666667,3.352374839537869,5.650833333333333
Uzbekistan,2009,7.490000000000001,2.6533333333333333,2.8228643216080407,5.071666666666667
Uzbekistan,2010,7.59,2.9483333333333337,2.5743357829282076,5.269166666666667
Uzbekistan,2011,7.841666666666666,3.348333333333333,2.341961174713788,5.595
Uzbekistan,2012,9.098333333333334,3.8233333333333337,2.379686137750654,6.460833333333334
Uzbekistan,2013,9.145,3.9983333333333335,2.287203001250521,6.571666666666666
Uzbekistan,2014,9.823333333333332,4.363333333333333,2.2513368983957216,7.093333333333333
